user_id,operator_name,content_id,show_duration
1009404153,ZAO Prestige-Internet,9137,1960
981156077,Rostelecom,9092,345
659906188,MTS PJSC,9570,1021
1009157173,Rostelecom,9778,1431
882761714,LLC crelcom,10926,25
808040027,OJSC Ufanet,9469,141
981156754,MTS PJSC,10920,2651
612832280,SkyNet ISP,6904,2856
620113265,OJS Moscow city telephone network,6904,20
877406700,OJS Moscow city telephone network,9570,2776
901841631,"StarTelecom, LLC",9570,2930
1004607361,Miranda-Media Ltd,9469,82
940276370,Rostelecom,9570,2865
1009049561,"StarTelecom, LLC",9570,2718
595901065,JSC ER-Telecom Holding,10926,2441
814001315,Rostelecom,7770,60
960636556,OOO NI,6904,2610
652643025,Novotelecom Ltd,9092,359
1009461817,Ooo Diskus-telecom,9570,753
954136048,RTA Telecom Ltd.,9092,None
999421099,CJSC Kolomna-Sviaz TV,9570,2856
994622266,OJSC RITC,10324,4310
639608422,MTS PJSC,6904,2686
928998251,Rostelecom,9778,1505
823440418,Rostelecom,9137,3005
941229573,Llcrelcom,9570,2856
808040027,OJSC Ufanet,9469,137
724814503,Rostelecom,9137,None
858871796,E-Light-Telecom,9570,2850
859969521,PJSC Rostelecom,9092,340
830305232,"OJSC Rostelecom, Vladimir branch",7871,360
673996230,MAXnet Systems Ltd.,6904,2654
865753691,MTS PJSC,6904,0
953975712,Kraftsviaz-Novosibirsk JSC,9570,2357
660506334,JSC ER-Telecom Holding,7607,2855
988634995,Rostelecom,9570,2821
724814503,Rostelecom,9137,21
966532819,Novotelecom Ltd,9570,2861
961046787,VimpelCom,9137,1320
1004940533,LTD Elektrosvyaz,9716,12
983713820,Subnet LLC,9469,77
994557364,OJS Moscow city telephone network,6904,2625
983045292,JSC ER-Telecom Holding,10560,1560
969856720,JSC ER-Telecom Holding,9570,1250
724814503,Rostelecom,9137,79
983713820,Subnet LLC,9469,79
891876306,MTS PJSC,6999,3100
900835167,Inetcom LLC,7652,80
724814503,Rostelecom,9137,1
929817483,OJSC RITC,7770,4758
934628864,E-Light-Telecom,9092,361
819108925,Closed Joint Stock Company TransTeleCom,10965,2675
437741294,Rostelecom,7607,1472
1007857035,E-Light-Telecom,9525,55
1006110347,JSC ER-Telecom Holding,10633,126
928998251,Rostelecom,9778,1500
620970098,Closed Joint Stock Company TransTeleCom,9570,209
871794460,VimpelCom,9092,361
1004717435,Eurasia Telecom Ltd.,9570,2776
1008167970,Rostelecom,6904,2621
977444876,Rostelecom,10532,3225
1008921988,Rostelecom,9778,1461
922720431,Rostelecom,9570,None
993937756,LTD Elektrosvyaz,9716,780
843565437,Novotelecom Ltd,9092,344
977943807,JSC ER-Telecom Holding,9137,2966
776194219,E-Light-Telecom,6904,947
733342355,OJS Moscow city telephone network,6904,539
966534334,Multicom LLC,9570,2861
1010091432,Rostelecom,10633,187
950536833,Teleseti Plus Ltd.,7421,1200
1009722781,OJS Moscow city telephone network,10324,1380
793546629,LTD Elektrosvyaz,6904,None
573367800,Astra-mir Ltd.,9778,1450
820963053,Closed Joint Stock Company TransTeleCom,9525,102
820963053,Closed Joint Stock Company TransTeleCom,9525,193
958385176,OJSC RITC,8383,2630
923937629,OJSC Ufanet,7607,1260
941977121,E-Light-Telecom,9244,2545
620970098,Closed Joint Stock Company TransTeleCom,9570,281
937512270,Rostelecom,9137,2905
617591113,ALFA TELECOM s.r.o.,9469,84
1005973743,E-Light-Telecom,9671,2545
946325852,"OJSC Rostelecom, Vladimir branch",9137,2975
766910463,DIANET Ltd.,6904,0
756663529,OJS Moscow city telephone network,10183,2875
573367800,Astra-mir Ltd.,9778,1455
560889186,Vermont-IT Limited Liability Company,9092,361
837230147,Information and Communication Technologies LLC,9469,135
1008951829,Miranda-Media Ltd,6904,2841
897701685,LTD SibMediaFon,9930,185
1009234316,Joint Stock Company MTU Kristall,10577,928
1005069658,"OJSC Rostelecom, Vladimir branch",9137,None
943237869,MTS PJSC,9137,None
991650408,OJS Moscow city telephone network,9716,240
690343017,Closed Joint Stock Company TransTeleCom,9137,None
954439195,Rostelecom,8209,3782
1008290000,Rostelecom,9570,2340
993266451,Rostelecom,9930,191
1009530284,JSC ER-Telecom Holding,9137,None
997769474,OJSC Svyazinform,9137,None
958201805,Miranda-Media Ltd,9137,None
814354195,PE Tsibrankov Konstantin Igorevich,9137,None
998866899,Closed Joint Stock Company TransTeleCom,9092,365
993887151,Agronet LLC,9570,881
993466202,OJSC Kostroma Municipal Telephone Network,6904,1725
448502796,Rostelecom,7894,None
948932285,OJS Moscow city telephone network,9570,2849
901841631,"StarTelecom, LLC",9570,2460
552608044,OJSC RITC,9469,87
1009710512,"OJSC Rostelecom, Vladimir branch",9137,2460
915247211,JSC ER-Telecom Holding,9137,None
988473187,Rostelecom,6904,55
1009621100,E-Light-Telecom,9570,30
1009563711,OJS Moscow city telephone network,10183,2940
991599251,Rostelecom,9137,2110
1007268875,Rostelecom,9137,9
882761714,LLC crelcom,10926,9
862594973,JSC ER-Telecom Holding,9137,1080
771062481,"INKO-Telecom, LLC",9570,40
818204967,Novotelecom Ltd,9570,2865
910002623,Rostelecom,6904,2160
573563340,E-Light-Telecom,9570,960
993887151,Agronet LLC,9570,None
329259680,OJS Moscow city telephone network,9401,2515
638725289,Closed Joint Stock Company TransTeleCom,9137,6
748101917,Teleos-1,9137,240
729336188,Rostelecom,9570,2598
1009932151,NetAssist LLC,10065,None
1009582646,OJS Moscow city telephone network,9137,2400
725602501,LTD SibMediaFon,6904,2690
940196741,Ojsc oao Tattelecom,9570,120
957600528,JSC ER-Telecom Holding,9570,12
1008657609,JSC ER-Telecom Holding,10425,669
1001195249,JSC ER-Telecom Holding,9137,180
917604289,OJS Moscow city telephone network,9137,3005
574767484,Rostelecom,10425,651
1005593685,ISP-company COMPLAT,10183,2340
701187086,Rostelecom,9137,1920
1008503109,Joint Institute for Nuclear Research,9407,None
926426755,Astra-mir Ltd.,9137,None
960771882,SkyNet ISP,9570,None
578431891,OJS Moscow city telephone network,9570,25
969111422,Sprint,10183,420
1003077283,Rostelecom,9356,2970
1009309666,OJS Moscow city telephone network,10183,3567
27225637,Rostelecom,7939,370
454757323,LTD Elektrosvyaz,9716,60
701187086,Rostelecom,9137,None
859969521,PJSC Rostelecom,9092,361
1009382195,OJSC Ufanet,9092,60
560889186,Vermont-IT Limited Liability Company,9092,360
545971013,CJSC Kolomna-Sviaz TV,9570,12
957258467,Rostelecom,9137,2935
731419414,LLC crelcom,9570,240
988377601,Permtelecom Ltd,9716,232
1002399555,Rostelecom,10425,None
864027960,Agronet LLC,9137,None
928300783,OJS Moscow city telephone network,9137,30
782222630,Miranda-Media Ltd,9137,25
533933949,OJS Moscow city telephone network,9778,1450
981156077,Rostelecom,9092,361
1004607361,Miranda-Media Ltd,9525,141
939552944,LLC TOMTEL,9137,1560
478061773,E-Light-Telecom,9570,600
931292355,Subnet LLC,10183,2941
984792243,Astra-mir Ltd.,9137,35
990878667,EDINOS ltd.,10560,1525
981555788,JSC ER-Telecom Holding,7894,300
663194311,Rostelecom,6904,None
944780584,Rostelecom,9570,980
945383494,MTS PJSC,10594,634
824635618,JSC ER-Telecom Holding,9092,324
642864213,Novotelecom Ltd,9570,2805
969856720,JSC ER-Telecom Holding,9570,530
901841631,"StarTelecom, LLC",9570,2835
940287721,Home Computer Networks ltd.,10594,634
940153738,Rostelecom,9570,211
1002172649,OJSC Ufanet,9570,50
966534334,Multicom LLC,9570,2765
991529102,OJS Moscow city telephone network,7714,3905
1008621253,Rostelecom,9570,635
669582889,Rostelecom,10920,2735
753430100,Rostelecom,9570,35
1003143985,OJS Moscow city telephone network,9137,2975
697878858,PJSC MegaFon,10560,None
163378897,OJS Moscow city telephone network,9092,362
1009816416,Ojsc oao Tattelecom,9716,13
969856720,JSC ER-Telecom Holding,9570,1590
904977994,JSC ER-Telecom Holding,10633,183
832644891,Closed Joint Stock Company TransTeleCom,9469,65
981697910,Novotelecom Ltd,9778,None
953975712,Kraftsviaz-Novosibirsk JSC,9570,2782
943023895,JSC ER-Telecom Holding,10841,5405
959736166,Rostelecom,10183,3667
673996230,MAXnet Systems Ltd.,6904,2640
927813085,OJS Moscow city telephone network,10560,None
731419414,LLC crelcom,9570,25
1009405329,Company Relant Ltd,6859,None
1005790579,PP Vinasterisk,9570,2786
1006360649,Novotelecom Ltd,9137,2956
995812257,JSC ER-Telecom Holding,6859,3843
961799422,Rostelecom,9092,357
964037502,OJSC RITC,10796,210
939037845,Subnet LLC,9407,2520
1004607361,Miranda-Media Ltd,9525,79
670116982,Novotelecom Ltd,6859,3600
956458548,Rostelecom,9570,2750
897701685,LTD SibMediaFon,9930,197
824635618,JSC ER-Telecom Holding,9092,346
872956216,Rostelecom,6904,2626
808040027,OJSC Ufanet,9469,85
998866899,Closed Joint Stock Company TransTeleCom,9092,364
904537909,Rostelecom,8186,3666
969856720,JSC ER-Telecom Holding,9570,1635
954800732,E-Light-Telecom,7607,2861
997768341,Novotelecom Ltd,9778,840
1008687604,Permtelecom Ltd,9570,1707
969494993,Ekaterinburg-2000 LLC,9137,300
922560649,CityLink ISP,8186,None
988377601,Permtelecom Ltd,9716,174
1009607431,Multiservice Networks Ltd.,10099,4472
733342355,OJS Moscow city telephone network,6904,1016
959736166,Rostelecom,10183,2956
467883120,OJS Moscow city telephone network,7607,25
937524398,MTS PJSC,10920,2594
997988901,Rostelecom,9424,2521
818534609,Closed Joint Stock Company TransTeleCom,9244,1555
577674012,Rostelecom,9570,2867
850869349,Joint Stock Company MTU Kristall,8141,191
961046787,VimpelCom,9137,3080
1008489298,OJS Moscow city telephone network,8254,3616
739366139,Novotelecom Ltd,9137,2955
792017237,Rostelecom,9092,363
1001457940,Rostelecom,9716,245
896802314,Astra-mir Ltd.,9716,32
972687539,Ekaterinburg-2000 LLC,9570,0
950039237,OJSC Ufanet,9137,2115
910927042,Rostelecom,9356,3050
1001457940,Rostelecom,9716,99
954883311,NVP-Connect Ltd.,9570,2780
872326239,"JSC Zap-Sib TransTeleCom, Novosibirsk",9570,2817
990738478,MTS PJSC,6904,2630
969276688,Teleseti Plus Ltd.,7607,2877
1009179656,Permtelecom Ltd,9092,None
1001862402,Novotelecom Ltd,9137,3075
784716241,"OJSC Rostelecom, Vladimir branch",7939,24
985285166,LLC Sip nis,10183,2955
578431891,OJS Moscow city telephone network,9570,2330
993937756,LTD Elektrosvyaz,9716,640
1008675148,Rostelecom,10183,45
846536912,LLC TOMTEL,6904,2655
754676133,E-Light-Telecom,10183,300
993263465,VL-Telecom Ltd,7939,1260
435793103,Rostelecom,6904,2320
818534609,Closed Joint Stock Company TransTeleCom,9244,1580
986012527,OJS Moscow city telephone network,10082,6
670204779,Subnet LLC,10926,2655
999430563,System Ltd,7607,20
807153332,OJSC Ufanet,10183,None
893763504,Rostelecom,10926,2546
700897250,"RECONN. Operator Svyazi, LLC",9137,3085
996403546,PJSC MegaFon,10560,695
798924098,Rostelecom,9570,2785
1002537811,OOO Net-Nord,9570,2765
1004607361,Miranda-Media Ltd,9469,87
787533284,Ojsc oao Tattelecom,9570,360
1001446700,JSC Relax,9092,364
969856720,JSC ER-Telecom Holding,9570,1215
832644891,Closed Joint Stock Company TransTeleCom,9469,80
1006076671,E-Light-Telecom,9244,820
756104975,Ojsc oao Tattelecom,6904,2890
979848368,BELNET LTD,9778,1471
824635618,JSC ER-Telecom Holding,9092,366
878069223,Novotelecom Ltd,9570,None
1006701994,OJS Moscow city telephone network,9244,3043
1004291916,Closed Joint Stock Company TransTeleCom,9716,1348
792017237,Rostelecom,9092,361
865753691,MTS PJSC,6904,None
1005764279,Telekey-S Ltd,10183,None
878069223,Novotelecom Ltd,9570,None
987961814,Rostelecom,7607,1500
639608422,MTS PJSC,6904,2666
490455208,E-Light-Telecom,7607,15
1008711810,MTS PJSC,10183,None
1001533732,JSC ER-Telecom Holding,9570,2877
837230147,Information and Communication Technologies LLC,9469,137
595901065,JSC ER-Telecom Holding,10926,2525
1009742264,"OJSC Rostelecom, Vladimir branch",10594,617
899144696,Rostelecom,10639,416
999430563,System Ltd,7607,None
963046376,Optixtel Ltd,10183,180
999430563,System Ltd,7607,240
1009157173,Rostelecom,9778,1426
758902103,E-Light-Telecom,9570,2875
573367800,Astra-mir Ltd.,9778,1467
1009621100,E-Light-Telecom,9570,45
526503704,BUKO LTD,6904,832
1009461817,Ooo Diskus-telecom,9570,1320
859969521,PJSC Rostelecom,9092,361
937512270,Rostelecom,9137,45
988501345,Rostelecom,9137,900
589558721,Rostelecom,9570,2856
1009404153,ZAO Prestige-Internet,9137,120
725602501,LTD SibMediaFon,6904,3465
966534334,Multicom LLC,9570,2856
695169286,Rostelecom,10183,420
991650408,OJS Moscow city telephone network,9716,540
817018631,E-Light-Telecom,6904,2721
980387387,VimpelCom,10920,None
1005237591,TeleOka Kom Ltd.,10926,2218
652643025,Novotelecom Ltd,9092,363
787533284,Ojsc oao Tattelecom,9570,2290
835111576,Far East Telecommunications Company,6729,360
992726042,"StarTelecom, LLC",6904,2597
234092,Rostelecom,10183,3085
778447319,Iskratelecom CJSC,9570,None
924280157,m9com Ltd.,10183,25
711034986,Rostelecom,6904,None
937512270,Rostelecom,9137,2860
968667063,"OJSC Rostelecom, Vladimir branch",9778,540
725602501,LTD SibMediaFon,6904,25
660506334,JSC ER-Telecom Holding,7607,2866
1007815442,OJS Moscow city telephone network,9137,3187
604028983,OJSC Kostroma Municipal Telephone Network,9570,1
670392385,Rostelecom,10031,2616
695231513,Astra-mir Ltd.,10183,9
999237395,OJS Moscow city telephone network,10183,3130
490455208,E-Light-Telecom,7607,80
950039237,OJSC Ufanet,9137,1440
715550775,Subnet LLC,9570,2189
899144696,Rostelecom,9469,85
995613234,Subnet LLC,9570,2855
1008099219,Novotelecom Ltd,9570,1522
837230147,Information and Communication Technologies LLC,9469,85
888208499,MTS PJSC,10183,2130
1006063912,JSC ER-Telecom Holding,9570,60
878731916,OJS Moscow city telephone network,7382,25
993361329,Rostelecom,7939,1020
818534609,Closed Joint Stock Company TransTeleCom,9244,1555
533933949,OJS Moscow city telephone network,9778,1435
599322355,Llcrelcom,9244,None
833315384,Closed Joint Stock Company TransTeleCom,7894,3815
794552565,Llcrelcom,9244,600
944177048,Closed Joint Stock Company TransTeleCom,7652,None
973680975,E-Light-Telecom,7607,2831
562211976,"OJSC Rostelecom, Vladimir branch",9570,None
855815615,MTS PJSC,10639,1
670204779,Subnet LLC,10926,2427
981786124,OJS Moscow city telephone network,7607,1125
988216384,Rostelecom,7843,4345
1009320575,Rostelecom,7607,2820
574767484,Rostelecom,10425,25
928646776,Miranda-Media Ltd,7894,480
941229573,Llcrelcom,9570,645
948953599,E-Light-Telecom,6904,1740
444613409,OJS Moscow city telephone network,9469,85
26174758,Rostelecom,10183,1132
1008159107,OJS Moscow city telephone network,9092,0
994371866,Multiservice Networks Ltd.,9401,600
464666774,JSC ER-Telecom Holding,9199,2647
956794942,Llcrelcom,9570,3570
985159703,Permtelecom Ltd,6904,1795
959705363,OJS Moscow city telephone network,10076,120
928408308,OJS Moscow city telephone network,9570,2606
1007139762,Closed Joint Stock Company TransTeleCom,6904,2661
755792211,OJS Moscow city telephone network,7607,125
899144696,Rostelecom,10639,406
878303301,OJS Moscow city telephone network,9570,2207
752872528,Volkhov Online Ltd,6904,1900
954319717,OJSC RITC,10757,6110
983289226,JSC ER-Telecom Holding,9778,1461
877836513,Ojsc oao Tattelecom,9716,851
1008386233,E-Light-Telecom,10633,185
808040027,OJSC Ufanet,9469,85
914065901,Rostelecom,9570,2735
591847764,OJS Moscow city telephone network,9570,2790
850614725,JSC ER-Telecom Holding,10926,934
1004291916,Closed Joint Stock Company TransTeleCom,9716,1013
1009404153,ZAO Prestige-Internet,9137,2780
566678634,OJS Moscow city telephone network,10183,2440
639608422,MTS PJSC,6904,2636
808040027,OJSC Ufanet,9469,85
725602501,LTD SibMediaFon,6904,1020
985666946,OJSC Svyazinform,10639,405
440800773,Ares CrimeaLLC,7894,4386
957141309,Closed Joint Stock Company TransTeleCom,9244,1716
878069223,Novotelecom Ltd,9570,None
944396390,"StarTelecom, LLC",9570,275
935286297,OJS Moscow city telephone network,10751,3056
912074179,Rostelecom,9092,361
868823778,"OJSC Rostelecom, Vladimir branch",9570,2800
1001446700,JSC Relax,9092,40
716619632,E-Light-Telecom,7089,60
639608422,MTS PJSC,6904,2636
954883311,NVP-Connect Ltd.,9570,2765
1009774424,JSC ER-Telecom Holding,9778,1579
902258964,Rostelecom,9570,2800
913179455,"OJSC Rostelecom, Vladimir branch",10751,60
890388511,Ojsc oao Tattelecom,7714,3772
892402508,SkyNet ISP,9570,9
876525065,TOV Global-NET,10594,508
560889186,Vermont-IT Limited Liability Company,9092,359
591847764,OJS Moscow city telephone network,9570,180
832644891,Closed Joint Stock Company TransTeleCom,9469,80
1009461817,Ooo Diskus-telecom,9570,1020
1006540940,SkyNet ISP,9570,2500
850614725,JSC ER-Telecom Holding,10926,2414
960771882,SkyNet ISP,9570,60
608855707,Rostelecom,9092,362
859969521,PJSC Rostelecom,9092,359
937512270,Rostelecom,9137,1740
873595610,OJSC Ufanet,9570,2832
616583077,Closed Joint Stock Company TransTeleCom,10594,572
608855707,Rostelecom,9092,361
552608044,OJSC RITC,9469,85
899144696,Rostelecom,10639,421
783697040,Informatsionnye Tekhnologii LLC,9424,120
899144696,Rostelecom,9469,85
933959954,Llcrelcom,9570,60
787703147,Delta,9570,2856
1008853065,Closed Joint Stock Company TransTeleCom,10183,3110
967378375,OJS Moscow city telephone network,6859,None
969856720,JSC ER-Telecom Holding,9570,1140
1004291916,Closed Joint Stock Company TransTeleCom,9716,1269
1009382195,OJSC Ufanet,9092,40
859969521,PJSC Rostelecom,9092,334
927813085,OJS Moscow city telephone network,10560,55
583091505,MTS PJSC,9716,1035
944477877,Ojsc oao Tattelecom,7607,2765
984148644,Ares CrimeaLLC,7607,900
1001533732,JSC ER-Telecom Holding,9570,2816
991516883,Iskratelecom CJSC,9137,1920
896802314,Astra-mir Ltd.,9716,939
651021342,JSC ER-Telecom Holding,9570,2441
1005237973,JSC ER-Telecom Holding,9570,2835
660965496,Rostelecom,9570,2761
444613409,OJS Moscow city telephone network,9469,85
715550775,Subnet LLC,9570,120
940196741,Ojsc oao Tattelecom,9570,2825
883002851,MTS PJSC,9424,50
710716130,Optixtel Ltd,9570,50
775811665,Novotelecom Ltd,6904,None
784177069,JSC ER-Telecom Holding,10560,120
967230481,OJS Moscow city telephone network,10183,2836
896802314,Astra-mir Ltd.,9716,175
994532678,Closed Joint Stock Company TransTeleCom,9570,2810
1007460478,OJS Moscow city telephone network,9570,2663
711034986,Rostelecom,6904,2575
867066419,Lantver Ltd.,9570,1080
940287721,Home Computer Networks ltd.,10633,187
820963053,Closed Joint Stock Company TransTeleCom,9525,145
1010339566,Rostelecom,6904,1120
1010364391,VL-Telecom Ltd,6904,None
1006540940,SkyNet ISP,9570,30
881199966,Business-Svyaz LTD,9716,22
731120672,KTV Ltd.,6904,601
1001533732,JSC ER-Telecom Holding,9570,2856
875285151,SkyNet ISP,9778,1466
589562775,ROSNIIROS Russian Institute for Public Networks,9570,2820
982109727,OJS Moscow city telephone network,9570,1441
969856720,JSC ER-Telecom Holding,9570,870
1007878246,TELESET+ Ltd,10684,440
1010170906,Rostelecom,9570,1560
468023200,Volkhov Online Ltd,6904,1235
1007865282,Closed Joint Stock Company TransTeleCom,9469,75
985152792,Rostelecom,9452,2604
974614945,LTD Elektrosvyaz,9570,1125
1005379954,Ojsc oao Tattelecom,9716,1059
1010312590,Rostelecom,6904,2543
993141002,E-Light-Telecom,9446,9
970175719,Rostelecom,7607,2876
931051454,Inetcom LLC,6904,2616
1010402647,Closed Joint Stock Company TransTeleCom,6904,60
833315384,Closed Joint Stock Company TransTeleCom,7894,3920
1007778778,JSC ER-Telecom Holding,9092,352
577674012,Rostelecom,9570,2810
690078398,OJS Moscow city telephone network,7894,180
969856720,JSC ER-Telecom Holding,9570,515
1009320575,Rostelecom,7607,540
765894041,Iskratelecom CJSC,9137,2580
932969944,Closed Joint Stock Company TransTeleCom,6904,2655
793934799,Lantver Ltd.,9570,3
1004293099,OJS Moscow city telephone network,10183,2835
1010402647,Closed Joint Stock Company TransTeleCom,6904,60
838329979,OJSC Ufanet,9570,2677
1007778778,JSC ER-Telecom Holding,9092,None
1004042770,Beta Telecom Co.Ltd.,9137,3001
823440418,Rostelecom,9137,3085
995592848,SkyNet ISP,9469,90
914065901,Rostelecom,9570,2790
946325852,"OJSC Rostelecom, Vladimir branch",9137,3005
993617202,TOV Global-NET,9570,2460
988216384,Rostelecom,7843,4851
607379576,Ojsc oao Tattelecom,9716,26
819654468,SAT-DV LLC,9570,12
993263465,VL-Telecom Ltd,7939,31
950922588,Style-Com,9244,1540
988216384,Rostelecom,7843,None
940287721,Home Computer Networks ltd.,10633,185
730146797,Ojsc oao Tattelecom,9092,340
884915012,Rostelecom,9137,60
498957995,CJSC Kolomna-Sviaz TV,9137,60
867066419,Lantver Ltd.,9570,540
1010091432,Rostelecom,10594,60
628121400,CJSC Digital network Logos,9570,45
1001829202,OJS Moscow city telephone network,7213,2646
819123823,Closed Joint Stock Company TransTeleCom,9570,1800
995613234,Subnet LLC,9570,825
940153738,Rostelecom,9570,44
924650912,OJS Moscow city telephone network,9570,2861
591847764,OJS Moscow city telephone network,9570,2790
867066419,Lantver Ltd.,9570,180
1001457940,Rostelecom,9716,285
968153541,Rostelecom,9559,58
1007213729,OOO Teleset' plus,6904,1359
959704662,Rostelecom,9570,2800
1009461817,Ooo Diskus-telecom,9570,120
961046787,VimpelCom,9137,2515
1009946553,"OJSC Rostelecom, Vladimir branch",9092,9
980409505,Prime-Service LLC,6904,40
929775717,Rostelecom,9570,360
1007710907,InterkamService Ltd.,10532,3976
739584316,CJSC Kolomna-Sviaz TV,10684,2777
620970098,Closed Joint Stock Company TransTeleCom,9570,921
983713820,Subnet LLC,9469,87
969994885,"OJSC Rostelecom, Vladimir branch",9570,2977
1010339566,Rostelecom,6904,1365
690332807,Teleseti Plus Ltd.,9570,2880
933749594,Style-Com,10425,651
1007865282,Closed Joint Stock Company TransTeleCom,9469,76
573367800,Astra-mir Ltd.,9778,1435
1010315441,OJS Moscow city telephone network,6904,787
878040127,Rostelecom,10183,360
1004291916,Closed Joint Stock Company TransTeleCom,9716,1226
1010275638,Rostelecom,7894,3
1010315441,OJS Moscow city telephone network,6904,783
1008832624,Novotelecom Ltd,9570,2756
914490798,OJS Moscow city telephone network,6904,2560
994327314,OJS Moscow city telephone network,6904,540
872956216,Rostelecom,6904,2620
1001457940,Rostelecom,9716,51
463362995,OJS Moscow city telephone network,7894,120
1008167970,Rostelecom,6904,2646
677744423,Rostelecom,9559,11
993887151,Agronet LLC,9570,2725
934603901,Rostelecom,6904,2570
999430563,System Ltd,7607,2756
956161983,Llcrelcom,9570,120
1009063961,JSC ER-Telecom Holding,10875,None
987996956,OJS Moscow city telephone network,9570,2220
944780584,Rostelecom,9570,1055
871173147,OJS Moscow city telephone network,10684,2816
859059526,OJSC RITC,7894,3916
620970098,Closed Joint Stock Company TransTeleCom,9570,111
985386176,Realnet,9525,99
881935265,OJS Moscow city telephone network,6904,2425
941977121,E-Light-Telecom,9244,None
820963053,Closed Joint Stock Company TransTeleCom,9525,100
1007172355,Miranda-Media Ltd,7894,None
608855707,Rostelecom,9092,365
1008687604,Permtelecom Ltd,9570,1890
993937756,LTD Elektrosvyaz,9716,810
864467871,OJSC Ufanet,9570,1920
1007857035,E-Light-Telecom,9525,44
721974274,Bitrace telecom Ltd.,6904,8
796027595,E-Light-Telecom,6904,2711
617591113,ALFA TELECOM s.r.o.,9469,86
616583077,Closed Joint Stock Company TransTeleCom,10594,348
18066809,Rostelecom,10684,2782
862986872,Kvartal Plus Ltd,9137,3000
1008953630,MTS PJSC,9525,None
1010364391,VL-Telecom Ltd,6904,469
881935265,OJS Moscow city telephone network,6904,2620
900214020,"OJSC Rostelecom, Vladimir branch",9778,1180
1007928600,LTD SibMediaFon,7894,2940
1010198079,Agronet LLC,9570,1795
1006293358,"StarTelecom, LLC",9716,1224
907031617,OJS Moscow city telephone network,8434,2869
928756094,Rostelecom,6904,2674
620970098,Closed Joint Stock Company TransTeleCom,9570,770
1010364391,VL-Telecom Ltd,6904,242
957146510,Permtelecom Ltd,9570,3
582932882,MTS PJSC,10183,2706
597434065,Rostelecom,9137,3005
820963053,Closed Joint Stock Company TransTeleCom,9525,86
966229878,Rostelecom,10684,2825
970838681,JSC ER-Telecom Holding,9092,6
981291782,Novotelecom Ltd,9570,60
677744423,Rostelecom,9559,56
781142455,OJSC RITC,10796,2280
909059387,Rostelecom,6904,12
968153541,Rostelecom,9559,56
437398357,OJS Moscow city telephone network,10684,None
990574222,Miranda-Media Ltd,9570,2815
928998251,Rostelecom,9778,1570
1009636479,NVP-Connect Ltd.,9092,352
697727686,LTD Elektrosvyaz,9716,1388
742461401,Contact TV Inc.,6904,None
888748243,Iskratelecom CJSC,10211,1440
638031011,Net By Net Holding LLC,7939,2765
677528138,Contact TV Inc.,10931,2354
935286886,Rostelecom,9570,12
888643529,Beeline Home,10751,3040
966135223,Roilcom Ltd,10751,1760
1009419241,"JSC Zap-Sib TransTeleCom, Novosibirsk",9570,1920
990504128,Closed Joint Stock Company TransTeleCom,9716,45
612438904,JSC Telephone Company Sotcom,9244,1570
1009363348,JSC ER-Telecom Holding,7894,None
1009061018,JSC ER-Telecom Holding,9469,75
873400795,Ic-voronezh,6898,1512
1008904012,Rostelecom,9452,2480
597109478,INTERCOMTEL Limited Company,6904,2731
995359163,Beeline Home,6904,2905
763990175,Rostelecom,9570,2841
873378631,Beeline Home,6904,50
884072499,Beeline Home,9570,30
995068941,Beeline Home,10926,2431
1007192712,Beeline Home,10397,None
886293758,MTS PJSC,9570,2160
983407355,Beeline Home,6904,2625
867120729,Rostelecom,9570,1920
504367395,Rostelecom,8417,55
1008918087,"JSC Zap-Sib TransTeleCom, Novosibirsk",9570,2768
662878248,Dagomys Telecom LLC,7843,1800
773621777,Beeline Home,7607,420
981891944,VimpelCom,10639,None
1006404369,Beeline Home,9570,108
1007881147,Skynet Ltd,6904,1735
877490680,Net By Net Holding LLC,9570,None
803848057,LLC crelcom,10639,12
590582656,LLC Upravlyayushaya kompaniya Nash Dom,7607,720
847768088,Rostelecom,9570,2645
872822745,Noutek Ltd,6904,2646
665854489,Beeline Home,10588,30
467667569,Beeline Home,6904,1150
961684455,Rostelecom,9570,439
999209990,ROSNIIROS Russian Institute for Public Networks,9716,661
434436287,Rostelecom,9570,2855
1009168792,JSC ER-Telecom Holding,9570,2775
811649781,JSC ER-Telecom Holding,10684,None
783879418,Beeline Home,10875,None
574522131,Sibirskie Seti Ltd.,10926,2558
512535137,ROSNIIROS Russian Institute for Public Networks,9778,1445
876080755,Cjsc credo-telecom,9570,60
996983722,MTS PJSC,6904,60
787937965,ZAO Teleconnect,6904,20
1009126600,Net By Net Holding LLC,6904,67
977509957,Net By Net Holding LLC,9570,45
981117185,Net By Net Holding LLC,9570,1
991503928,Rostelecom,9570,None
952160444,Beeline Home,7607,25
959761461,Beeline Home,9570,2811
981629683,JSC ER-Telecom Holding,6904,None
998189113,Octopusnet LTD,9570,840
675278914,Rostelecom,7871,2566
798609297,Beeline Home,9570,2820
861813468,MTS PJSC,10931,2455
1004873437,"JSC Zap-Sib TransTeleCom, Novosibirsk",6904,2784
858160725,ROSNIIROS Russian Institute for Public Networks,10931,None
804645959,VimpelCom,7607,None
1006024898,Beeline Home,9570,2855
1009363348,JSC ER-Telecom Holding,7894,71
858160725,ROSNIIROS Russian Institute for Public Networks,10931,None
860051139,Rostelecom,9570,6
808492857,VimpelCom,9570,1970
